"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2003","2003",11.75022,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2004","2004",12.01388,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2005","2005",11.3503,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2006","2006",12.22345,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2007","2007",12.28268,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2008","2008",12.69052,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2009","2009",12.02631,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2010","2010",12.22374,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BEL","Belgium","2011","2011",11.91676,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COK","Cook Islands","2000","2000",6.69466,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2000","2000",12.10436,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2001","2001",12.09401,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2002","2002",12.02215,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2003","2003",11.64595,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2004","2004",10.94621,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2005","2005",10.86354,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2006","2006",11.43944,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2007","2007",11.06376,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2008","2008",10.37183,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2009","2009",11.07481,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2010","2010",10.42656,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRT","Portugal","2011","2011",10.24668,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SMR","San Marino","2010","2010",10.78129,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SMR","San Marino","2011","2011",10.64036,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2000","2000",12.72266,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2001","2001",12.72572,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2002","2002",12.6119,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2003","2003",12.68165,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2004","2004",12.60446,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2005","2005",12.50637,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2006","2006",12.92004,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2007","2007",12.88462,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2008","2008",13.04756,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2009","2009",12.91916,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2010","2010",13.25932,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","ISR","Israel","2011","2011",13.49082,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2000","2000",9.57736,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2001","2001",10.19462,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2002","2002",11.97642,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2003","2003",10.43067,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2004","2004",11.76485,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2005","2005",12.70809,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2006","2006",8.63605,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2007","2007",8.10067,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2008","2008",14.222,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2009","2009",14.32702,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2010","2010",13.17872,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2011","2011",12.70807,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","QAT","Qatar","2012","2012",11.80998,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2000","2000",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2001","2001",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2002","2002",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2003","2003",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2004","2004",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2005","2005",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2006","2006",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2007","2007",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2008","2008",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2009","2009",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2010","2010",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2011","2011",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","VAT","Holy See","2012","2012",,"a","Category not applicable"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2000","2000",21.55939,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2001","2001",19.87923,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2002","2002",18.81539,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2003","2003",20.8618,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2004","2004",18.22925,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2007","2007",19.33039,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2010","2010",18.72218,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2011","2011",23.24948,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PRY","Paraguay","2012","2012",19.60245,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MWI","Malawi","2003","2003",16.55257,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MWI","Malawi","2010","2010",12.51796,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MWI","Malawi","2011","2011",15.213,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LBR","Liberia","2008","2008",7.27842,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LBR","Liberia","2012","2012",8.10176,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BLZ","Belize","2000","2000",16.05444,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BLZ","Belize","2001","2001",18.30537,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BLZ","Belize","2003","2003",16.15851,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BLZ","Belize","2004","2004",16.82134,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BLZ","Belize","2008","2008",19.60072,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BLZ","Belize","2009","2009",21.77003,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BLZ","Belize","2010","2010",23.05208,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MOZ","Mozambique","2004","2004",18.00154,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MOZ","Mozambique","2005","2005",22.71818,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MOZ","Mozambique","2006","2006",18.55004,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MOZ","Mozambique","2012","2012",19.76724,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","YEM","Yemen","2000","2000",30.48928,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","YEM","Yemen","2001","2001",30.32128,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","YEM","Yemen","2008","2008",12.48921,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2002","2002",6.42829,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2003","2003",6.68909,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2004","2004",5.84991,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2005","2005",12.12649,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2006","2006",9.69203,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2007","2007",16.65969,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2008","2008",18.24332,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2009","2009",20.55948,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2010","2010",19.3236,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","STP","Sao Tome and Principe","2012","2012",13.71965,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","FSM","Micronesia (Federated States of)","2000","2000",9.96512,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GAB","Gabon","2000","2000",17.70649,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","LUX","Luxembourg","2001","2001",9.69806,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BHS","Bahamas","2000","2000",19.49561,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","COD","Democratic Republic of the Congo","2010","2010",8.97645,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GRD","Grenada","2003","2003",10.80899,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SSD","South Sudan","2011","2011",3.93043,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TKM","Turkmenistan","2012","2012",20.79551,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GNB","Guinea-Bissau","2010","2010",9.96159,,
